title,authors,number_of_pages,publisher,publication_date,price_in_euros,discount_in_euros,rating,number_of_votes_goodreads,number_of_votes_one_star,number_of_votes_two_stars,number_of_votes_three_stars,number_of_votes_four_stars,number_of_votes_five_stars,bestsellers_rank,isbn13,language,category
Rabbi Abraham Ibn Ezra's Commentary on Books 3-5 of Psalms: Chapters 73-150,Norman Strickman,598,Academic Studies Press,2016-03-03,112.97,9.02,5,1,0,0,0,0,1,1718514,9781618114686,English,Religion
Faiths in Conflict? : Christian Integrity In A Multicultural World,V Ramachandra,192,Inter-Varsity Press,1999-09-17,11.86,10.14,2,1,0,1,0,0,0,868043,9780851116501,English,Religion
The Dawn of Tantra,"Herbert V. Guenther, Chögyam Trungpa",112,Shambhala Publications Inc,2001-11-13,14.85,2.65,3.98,63,0,1,20,21,21,848204,9781570628962,English,Religion
The Book of the Damned,Charles Fort,220,A & D Publishing,2007-11-30,19.35,1.25,3.6,724,36,88,193,219,188,875345,9781604591071,English,Religion
Yoga-Sutra de Patanjali,T K V Desikachar,160,EDAF ANTILLAS,2018-11-30,12.06,1.15,4.5,12,0,0,0,6,6,794824,9788441438293,Sanskrit,Religion
The Meaning in the Miracles,Jeffrey John,256,Canterbury Press Norwich,2019-07-31,13.38,5.62,4.33,21,0,0,2,10,9,457596,9781853114342,English,Religion
The Little Book of Hours: Praying with Community of Jesus - Revised Edition,The Community of Jesus,258,Paraclete Press,2007-04-01,16.17,3.23,4.14,22,0,0,6,7,9,601268,9781557255334,English,Religion
"Gateway to Knowledge : A Condensation of the Tripitaka, Vol. 2","Jamgon Mipham Rinpoche, James Gentry, Chokyi Nyima Rinpoche, Kathy Morris",184,"Rangjung Yeshe Publications,Nepal",2004-06-10,18.29,1.70,4,17,1,0,5,3,8,281695,9789627341420,English,Religion
Walking,Henry David Thoreau,96,HarperCollins Publishers Inc,2014-05-16,8.73,2.27,3.79,8177,145,641,2302,2819,2270,509827,9780062511133,English,Religion
Tales of Padre Pio : The Friar of San Giovanni,John McCaffery,224,Bantam Doubleday Dell Publishing Group Inc,1995-03-01,14.52,0.98,4.06,18,0,1,4,6,7,595306,9780385177399,English,Religion
Cold Noses At The Pearly Gates : A Book of Hope for Those Who Have Lost a Pet,Gary Kurz,212,"Citadel Press Inc.,U.S.",2008-05-02,12.99,3.01,3.96,439,25,35,69,114,196,248284,9780806528878,English,Religion
Now My Eyes Have Seen You : Images Of Creation And Evil In The Book Of Job,Robert S Fyall,192,Inter-Varsity Press,2002-06-21,14.39,1.61,3.78,67,0,6,16,32,13,269112,9780851114989,English,Religion
Kundalini - An Occult Experience (Aziloth Books),George Sidney Arundale,92,Aziloth Books,2016-04-06,9.91,2.69,3.19,16,3,4,2,1,6,1985208,9781911405009,English,Religion
"St. Joseph Daily Prayer Book : Prayers, Readings, and Devotions for the Year Including, Morning and Evening Prayers from Liturgy of the Hours",Catholic Book Publishing Corp,256,Catholic Book Publishing,1999-07-01,9.23,0.77,4.8,10,0,0,1,0,9,788192,9780899421421,English,Religion
Our Lady of Fatima,Catholic Book Publishing Corp,48,Catholic Book Publishing,2017-05-01,5.31,1.69,5,3,0,0,0,0,3,779180,9781941243794,English,Religion
The Battle for Christmas : A Cultural History of America's Most Cherished Holiday,Stephen Nissenbaum,400,Random House USA Inc,1997-11-01,19.08,0.92,3.88,819,10,48,191,350,220,530108,9780679740384,English,Religion
John Calvin's Institutes of the Christian Religion : A Biography,Bruce Gordon,304,Princeton University Press,2016-06-28,26.80,1.19,4.02,51,1,1,12,19,18,483384,9780691152127,English,Religion
The Talmud : A Biography,Barry Scott Wimpfheimer,320,Princeton University Press,2018-05-08,28.09,3.91,3.65,40,3,3,8,17,9,529139,9780691161846,English,Religion
Covenantal and Dispensational Theologies - Four Views on the Continuity of Scripture,"Brent E. Parker, Richard J. Lucas",280,IVP Academic,2022-02-08,23.71,9.79,4.29,55,0,0,8,23,24,407702,9781514001127,English,Religion
The I Ching : A Biography,Richard J. Smith,304,Princeton University Press,2012-05-29,24.36,0.63,3.84,56,0,5,17,16,18,551263,9780691145099,English,Religion
The Voice of the Silence : Being Extracts from the Book of the Golden Precepts,"H. P. Blavatsky, Boris de Zirkoff",173,"Quest Books,U.S.",1992-09-01,10.07,2.93,4.12,738,16,49,127,181,365,265767,9780835606806,English,Religion
"Shaman Pathways - Way of the Faery Shaman : The Book of Spells, Incantations, Meditations & Faery Magic",Flavia Kate Peters,85,John Hunt Publishing,2015-01-30,10.51,3.49,3.94,54,0,6,12,15,21,32328,9781782799054,English,Religion
"Ancient and Modern Britons, Vol. 2","David Mac Ritchie, Lushena Books",454,Lushena Books,2006-04-20,26.72,0.28,4.43,7,0,0,0,4,3,1144346,9781930097780,English,Religion
Aleph Isn't Enough: Hebrew for Adults Book 2,Behrman House,198,UAHC Press,2001-01-18,22.90,2.09,4.22,36,0,1,7,11,17,503794,9780807407486,Hebrew,Religion
The St. Clare Prayer Book: Listening for God's Leading,Jon M. Sweeney,192,Paraclete Press,2007-02-28,16.26,1.54,4.45,22,0,0,3,6,13,642961,9781557255136,English,Religion
"1979 Book of Common Prayer Economy Edition, imitation leather wine color",Oxford University Press,1056,Oxford University Press Inc,2008-02-28,19.76,1.24,4.44,2202,32,58,230,470,1412,49949,9780195287769,English,Religion
Collected Works: The Hidden Life v. 4,"Edith Stein, Waltraut Stein, L. Gelber, Michael Linssen",156,"ICS Publications,U.S.",1992-06-01,14.81,2.19,4.52,65,0,3,3,16,43,530265,9780935216172,English,Religion
The Preacher's Commentary - Vol. 20: Ezekiel,Douglas Stuart,416,Thomas Nelson Publishers,2004-07-30,22.53,2.27,4,13,1,0,3,3,6,685754,9780785247944,English,Religion
Travelling Light : Your Journey to Wholeness - A Book of Breathers to Inspire You Along the Way,D.J. O'Leary,256,Columba Books,2001-12-15,13.20,12.69,4.4,15,0,0,2,5,8,185797,9781856073196,English,Religion
Understanding the I Ching : The Wilhelm Lectures on the Book of Changes,"Hellmut Wilhelm, Richard Wilhelm, Cary F. Baynes, Irene Eber",352,Princeton University Press,1995-06-04,27.32,2.67,4.16,95,2,5,13,31,44,217442,9780691001715,English,Religion
Read Like The Devil : The Essential Course in Reading the Marseille Tarot,Camelia Elias,366,EyeCorner Press,2021-01-03,28.46,3.64,4.24,21,0,1,3,7,10,18438,9788792633668,English,Religion
"The Treasury of Knowledge, Book Six, Parts One and Two : Indo-Tibetan Classical Learning and Buddhist Phenomenology","Jamgon Kongtrul Lodro Taye, Kalu Rinpoche Translation Grp, Gyurme Dorje",992,Shambhala Publications Inc,2013-01-08,50.67,4.83,4.33,3,0,0,0,2,1,566097,9781559393898,English,Religion
Small Steps for Catholic Moms : Your Daily Call to Think Pray and Act,"Danielle Bean, Elizabeth Foss",416,Ave Maria Press,2013-09-25,18.50,0.50,4.48,164,0,4,15,44,101,402141,9781594714269,English,Religion
"How to Read the Bible Pack, Second Edition : Includes How to Read the Bible for All Its Worth and Five Companion Books","Gordon D. Fee, Douglas Stuart, Christopher J. H. Wright, Mark L. Strauss, Michael Williams, Leland Ryken",1712,Zondervan,2017-12-05,84.82,10.18,3,1,0,0,1,0,0,58960,9780310537144,English,Religion
Gnosis: Esoteric Cycle v.3 : Study and Commentaries on the Esoteric Tradition of Eastern Orthodoxy,"Boris Mouravieff, Manek D'Oncieu, Robin Amis, Martin Gordon",256,Praxis Institute Press,1993-06-16,29.91,5.89,4.63,38,1,0,3,4,30,555925,9781872292120,English,Religion
Whit's End Mealtime Devotions,Tricia Goyer,112,Tyndale House Publishers,2013-04-01,9.46,4.14,4.3,44,0,2,4,17,21,420162,9781589976764,English,Religion
How Do I Pray? : A Little Book Of Guidance,John Pritchard,48,SPCK Publishing,2015-03-19,5.21,1.29,4.42,12,0,0,0,7,5,418024,9780281073221,English,Religion
Is Reality Secular? - Testing the Assumptions of Four Global Worldviews,"Mary Poplin, Dallas Willard",320,InterVarsity Press,2014-01-06,17.98,9.52,4.28,64,0,1,6,31,26,354807,9780830844067,English,Religion
Out of the storm : Questions And Consolations From The Book Of Job,Christopher Ash,111,Inter-Varsity Press,2004-09-17,9.11,2.39,4.5,162,1,1,10,54,96,138928,9781844740567,English,Religion
The Everlasting Man,Gilbert Keith Chesterton,178,Aziloth Books,2011-07-15,12.21,0.99,4.14,8672,250,383,1265,2755,4019,19121,9781908388247,English,Religion
Of Plymouth Plantation,"William Bradford, Harold Paget",256,Dover Publications Inc.,2007-01-26,12.29,0.71,3.51,1856,103,256,540,511,446,294613,9780486452609,English,Religion
The Awakening in Wales : A First-Hand Account of the Welsh Revival of 1904,Jessie Penn-Lewis,111,CLC PUBLICATIONS,1993-06-01,7.42,1.58,4.38,21,0,0,4,5,12,385323,9780875089379,English,Religion
On the Book of Psalms : Exploring the Prayers of Ancient Israel,Nahum M. Sarna,312,Random House USA Inc,1995-01-03,17.73,1.27,4.07,46,0,0,12,19,15,501257,9780805210231,English,Religion
The Green Witch's Grimoire : Your Complete Guide to Creating Your Own Book of Natural Magic,Arin Murphy-Hiscock,256,Adams Media Corporation,2020-10-06,17.98,0.02,4.2,287,3,8,46,102,128,106867,9781507213544,English,Religion
The Book of Margery Kempe: Annotated Edition,Barry A Windeatt,492,Boydell & Brewer Ltd,2006-01-26,30.61,1.88,3.26,3710,303,611,1233,929,634,406971,9781843840107,English,Religion
The Book of Mary,Dr Nicola Slee,160,SPCK Publishing,2007-11-22,11.84,4.16,4.62,8,0,0,0,3,5,537336,9780281058129,English,Religion
Foundations of Contemporary Interpretation,"V. Philips Long, Tremper Longman Iii, Richard Muller, Vern S. Poythress, Moises Silva",690,Zondervan,1996-09-01,44.15,0.35,3.97,31,0,2,6,14,9,490623,9780310208280,English,Religion
Popol Vuh : The Definitive Edition Of The Mayan Book Of The Dawn Of Life And The Glories Of,Dennis Tedlock,384,Simon & Schuster Ltd,1996-02-07,18.92,1.08,3.77,6121,171,470,1710,2027,1743,57470,9780684818450,English,Religion
How to Run Your Business by THE BOOK : A Biblical Blueprint to Bless Your Business,"Dave Anderson, John C. Maxwell",272,John Wiley & Sons Inc,2011-06-21,15.88,0.32,4.3,47,1,1,5,16,24,414173,9781118022375,English,Religion
The Theology of Henri De Lubac,Hans Urs Von Balthasar,125,Ignatius Press,1991-10-01,13.04,2.96,4.02,64,1,2,12,29,20,342473,9780898703504,English,Religion
The Book of Miracles : The Healing Work of Joao De Deus,Josie Ravenwing,212,AuthorHouse,2002-07-01,18.15,3.45,4.55,20,0,0,3,3,14,529726,9780759689824,English,Religion
"Message Large Print, The",Eugene H. Peterson,1972,NavPress Publishing Group,2011-09-23,123.29,29.21,4.41,8943,304,297,748,1710,5884,382586,9781617471681,English,Religion
The Book Called Isaiah : Deutero-Isaiah's Role in Composition and Redaction,H. G. M. Williamson,328,Oxford University Press,2005-05-01,51.18,16.72,4,4,0,0,1,2,1,64403,9780199281077,English,Religion
The Dalai Lama's Little Book of Buddhism,"Dalai Lama, Robert Thurman",224,Hampton Roads Publishing Company,2015-06-01,12.69,1.31,3.97,928,15,58,199,325,331,442395,9781571747297,English,Religion
"Kierkegaard's Writings, XIX, Volume 19 : Sickness Unto Death: A Christian Psychological Exposition for Upbuilding and Awakening","Soren Kierkegaard, Edna H. Hong, Howard V. Hong",232,Princeton University Press,1983-11-21,20.54,6.45,4.09,9762,164,451,1725,3418,4004,168614,9780691020280,English,Religion
"A Book of the Magi : Lore, Prayers, and Spellcraft of the Three Holy Kings",Alexander Cummins,120,Revelore Press,2018-03-03,18.16,3.04,4.09,11,1,0,1,4,5,777642,9781947544062,English,Religion
101 Answers to Questions About the Book of Revelation,Mark Hitchcock,256,"Harvest House Publishers,U.S.",2012-11-01,16.15,1.35,4.13,38,2,1,7,8,20,600765,9780736949750,English,Religion
God and Time - Four Views,"Gregory E. Ganssle, Paul Helm, Alan G. Padgett, William Lane Craig, Nicholas Wolterstorff",247,InterVarsity Press,2001-10-01,15.25,16.25,3.94,99,0,3,22,52,22,53330,9780830815517,English,Religion
Concentration : An Approach to Meditation,Ernest Wood,154,"Quest Books,U.S.",2007-10-18,14.45,2.05,3.98,57,1,2,14,20,20,530080,9780835601764,English,Religion
Letters to an Atheist : Wrestling with Faith,Peter Kreeft,176,ROWMAN & LITTLEFIELD,2014-11-30,19.45,0.50,3.47,74,7,6,21,25,15,601106,9781442232716,English,Religion
Bound for Freedom - The Book of Exodus in Jewish and Christian Traditions,Goeran Larsson,352,Baker Publishing Group,2003-05-01,34.87,1.13,3.75,16,0,1,4,9,2,611172,9780801046841,English,Religion
Living His Story : Revealing the extraordinary love of God in ordinary ways: The Archbishop of Canterbury's Lent Book 2021,Hannah Steele,176,SPCK Publishing,2021-01-26,7.16,11.54,4.41,27,0,0,2,12,13,147837,9780281085170,English,Religion
A Book of Life : Embracing Judaism as a Spiritual Practice,Michael Strassfeld,508,Jewish Lights Publishing,2006-08-17,25.01,7.99,4.14,84,0,2,12,42,28,836896,9781580232470,English,Religion
The Flat Earth as Key to Decrypt the Book of Enoch,Zen Garcia,398,Lulu.com,2017-03-06,37.81,4.59,4.33,9,1,0,0,2,6,611485,9781329579422,English,Religion
Read Mark Learn: Luke Vol. 2 : A Small Group Bible Study,William Taylor,320,Christian Focus Publications Ltd,2018-10-05,17.87,0.13,4.33,6,0,0,0,4,2,601366,9781527102095,English,Religion
Keep Up Your Biblical Greek in Two Vol 1 : 365 Selections for Easy Review,Jonathan G Kline,384,Hendrickson Publishers Inc,2017-11-01,35.68,7.82,4.28,18,0,0,3,7,8,559824,9781683070566,English,Religion
"The Masnavi of Rumi, Book One : A New English Translation with Explanatory Notes","Jalaloddin Rumi, Alan Williams",600,Bloomsbury Publishing PLC,2020-02-20,60.39,2.11,4.42,1179,20,31,116,280,732,728219,9781788311458,English,Religion
The Christ and the Spirit: v. 2 : Pneumatology,James D. G. Dunn,400,William B Eerdmans Publishing Co,2002-12-19,29.71,13.29,4.27,11,0,0,1,6,4,714537,9780802841766,English,Religion
The Royal Priesthood and the Glory of God,"David Schrock, Miles V. Van Pelt, Dane C. Ortlund",208,Crossway Books,2022-02-08,12.60,3.40,4.1,31,0,0,7,14,10,726048,9781433564314,English,Religion
Catholic Prayer Book,Michael Buckley,296,"Darton, Longman & Todd Ltd",1999-06-21,11.76,0.74,4.45,88,0,3,9,21,55,717439,9780232523225,English,Religion
Did the Resurrection Happen? : A Conversation with Gary Habermas and Antony Flew,"Gary R Habermas, Antony Flew, David J Baggett",185,InterVarsity Press,2009-06-30,14.30,8.20,4.05,57,1,4,5,28,19,562070,9780830837182,English,Religion
Sepher Yetzirah or the Book of Creation : Understanding the Gra Tree and Kabbalah,Wynn Westcott William,110,Ancient Wisdom Publications,2010-11-17,18.20,0.50,4.32,1150,15,44,152,286,653,711606,9781936690008,English,Religion
Theo-Drama: Dramatis Personae v. 2 : Theological Dramatic Theory,Hans Urs Von Balthasar,432,Ignatius Press,1990-07-31,40.54,6.96,4.49,37,0,1,2,12,22,597325,9780898702873,English,Religion
Buddha'S Book of Stress Reduction : Finding Serenity and Peace with Mindfulness Meditation,Joseph Emet,224,"Tarcher/Putnam,US",2013-12-26,15.56,1.44,4.03,74,2,2,18,22,30,740065,9780399167331,English,Religion
A Commentary on the Book of the Twelve : The Minor Prophets,Michael Shepherd,528,"Kregel Publications,U.S.",2018-06-26,43.97,2.03,4.27,11,0,0,1,6,4,705740,9780825444593,English,Religion
An Anthology of Christian Mysticism,Harvey D. Egan,728,Liturgical Press,1996-01-01,68.34,0.16,4.31,39,0,0,6,15,18,540226,9780814660126,English,Religion
The Tibetan Book of Everyday Wisdom : A Thousand Years of Sage Advice,"Thupten Jinpa, Beth Newman",520,"Wisdom Publications,U.S.",2018-05-24,54.07,1.93,5,1,0,0,0,0,1,798443,9780861714667,English,Religion
The Noetics of Nature : Environmental Philosophy and the Holy Beauty of the Visible,Bruce V. Foltz,320,Fordham University Press,2013-11-11,32.39,11.21,4.5,14,0,0,1,5,8,686519,9780823254651,English,Religion
Bertrand Russell on God and Religion,Bertrand Russell,350,Prometheus Books,1986-08-01,24.38,0.62,4.07,357,5,14,70,131,137,484434,9780879753238,English,Religion
Celebration of Faith vol. III: The,Schmemann,93,"St Vladimir's Seminary Press,U.S.",1995-06-30,8.96,3.44,4.53,38,0,0,5,8,25,739018,9780881411416,English,Religion
The Shadow of Christ in the Book of Job,"C J Williams, Richard C Gamble",112,Wipf & Stock Publishers,2017-03-10,17.32,2.88,4.3,20,0,0,4,6,10,845806,9781532608339,English,Religion
The New Jewish Baby Book : Names Ceremonies and Customs a Guide for Todays Families,Anita Diamant,336,Jewish Lights Publishing,2005-07-14,21.40,1.60,3.6,112,2,7,40,48,15,729103,9781580232517,English,Religion
Matrix of Mystery : Scientific and Humanistic Aspects of rDzogs-chen Thought,Herbert V. Guenther,328,Shambhala Publications Inc,2001-05-01,28.56,2.24,4.08,13,0,0,5,2,6,748783,9781570626494,English,Religion
My Badass Book of Saints : Courageous Women Who Showed Me How to Live,Maria Morera Johnson,160,Ave Maria Press,2015-11-27,13.98,2.52,3.76,515,11,43,137,191,133,749012,9781594716324,English,Religion
Consciousness V Catastrophe,Dr Gillian Ross,292,Xlibris,2016-06-25,25.60,3.50,5,1,0,0,0,0,1,1203490,9781514494110,English,Religion
The Son of God and the New Creation,"Graeme Goldsworthy, Dane C. Ortlund, Miles V. Van Pelt",144,CROSSWAY BOOKS,2016-10-31,10.32,5.68,3.99,157,0,4,41,64,48,289943,9781433556319,English,Religion
Mistakes Leaders Make,Dave Kraft,128,CROSSWAY BOOKS,2012-09-30,11.42,5.58,3.91,196,3,6,51,82,54,477914,9781433532498,English,Religion
Catholic Apologetics : A Course in Religion - Book IV,John Laux,168,Tan Books & Publishers Inc.,2003-08-01,13.72,2.28,4.25,72,3,2,12,12,43,76080,9780895553942,English,Religion
"Siddha Quest for Immortality : Sexual, Alchemical & Medical Secrets of the Tamil Siddhas, the Poets of the Powers",Professor Kamil V Zvelebil,190,Mandrake of Oxford,2022-06-21,20.19,5.31,3.25,4,0,1,1,2,0,685572,9781869928438,English,Religion
The Bhagavad Gita : A Biography,Richard H. Davis,256,Princeton University Press,2014-11-24,23.53,1.46,3.91,88,1,5,21,35,26,459072,9780691139968,English,Religion
The Book of Five Rings,Miyamoto Musashi,160,Bantam Doubleday Dell Publishing Group Inc,1992-04-01,14.82,2.18,4,44820,699,2527,9713,14907,16974,518736,9780553351705,English,Religion
The Book of Revelation,Larry Richards,384,Thomas Nelson Publishers,2006-11-14,19.70,4.30,4.55,56,0,0,6,13,37,43936,9781418509903,English,Religion
Gnosis: The Exoteric Cycle v. 1,"Boris Mouravieff, S.A. Wissa, Robin Amis",208,Praxis Institute Press,1990-06-28,31.04,3.96,4.7,43,0,0,1,11,31,441673,9781872292106,English,Religion
"Kierkegaard's Writings, XXI, Volume 21 : For Self-Examination / Judge For Yourself!","Soren Kierkegaard, Howard V. Hong, Edna H. Hong",320,Princeton University Press,1991-05-26,43.12,6.88,4.33,205,1,1,27,77,99,519316,9780691020662,English,Religion
The Catholic Comic Book Bible : Acts of the Apostles,Tan Books,144,TAN Books,2018-05-31,13.65,1.85,4.67,3,0,0,0,1,2,1021881,9781505110579,English,Religion
Heart of the Enlightened : A Book of Story Meditations,Anthony De Mello,192,Bantam Doubleday Dell Publishing Group Inc,1997-10-03,13.19,1.81,4.44,144,1,1,20,33,89,159124,9780385421287,English,Religion
Liberating the Soul: v. 2 : A Guide for Spiritual Growth,"Shaykh Nazim Adil Al-Haqqani, Shaykh Muhammad Hisham Kabbani, Shaykh Hisham Kabbani",328,Islamic Supreme Council of America,2002-07-20,22.05,1.95,4.54,13,1,0,1,0,11,516082,9781930409156,English,Religion
A Catechism for Business : Tough Ethical Questions and Insights from Catholic Teaching,"Andrew V. Abela, Dr. Joseph E. Capizzi",152,The Catholic University of America Press,2014-03-30,29.22,0.78,4.18,22,0,0,5,8,9,733007,9780813225852,English,Religion
The Little Book of Restorative Justice for People in Prison : Rebuilding the Web of Relationships,Barb Toews,96,Good Books,2006-08-17,6.74,0.26,4.05,39,0,1,9,16,13,433275,9781561485239,English,Religion
With the Clouds of Heaven : The Book Of Daniel In Biblical Theology,James M Hamilton,272,Inter-Varsity Press,2014-07-18,19.17,1.83,4.15,131,0,1,17,74,39,30971,9781783591374,English,Religion
Social Justice Handbook : Small Steps for a Better World,"Mae Elise Cannon, John Perkins",302,InterVarsity Press,2009-10-30,22.92,9.08,3.89,84,1,4,25,27,27,378804,9780830837151,English,Religion
"The Secret Commonwealth : Of Elves, Fauns, And Fairies","Marina Warner, Robert Kirk",144,"The New York Review of Books, Inc",2019-05-14,12.12,5.38,3.79,928,17,79,265,290,277,25465,9781681373560,English,Religion
Little Book of Great Dates : 52 Creative Ideas to Make Your Marriage Fun,Greg Smalley,144,Tyndale House Publishers,2013-10-01,12.81,3.19,4,35,0,3,7,12,13,729707,9781589977723,English,Religion
How Good is Good Enough? : Good News About a Common Question,Andy Stanley,96,Multnomah Press,2005-12-10,12.54,1.46,4.09,1713,27,80,310,588,708,347883,9781590522745,English,Religion
The Book of Revelation : A Study of the Last Prophetic Book of New Testament Scripture,Rev Clarence Larkin,166,Lulu.com,2018-08-28,17.02,1.88,5,1,0,0,0,0,1,46108,9781387975334,English,Religion
